"","coords","survey","surveyID"
"5635","3.375,56.125","NS-IBTS",13
"5636","3.625,55.875","NS-IBTS",13
"5637","2.625,55.875","NS-IBTS",13
"5638","3.875,55.875","NS-IBTS",13
"5639","3.875,56.125","NS-IBTS",13
"5640","2.375,56.375","NS-IBTS",13
"5641","2.875,56.375","NS-IBTS",13
"5642","3.625,56.125","NS-IBTS",13
"5643","3.375,55.875","NS-IBTS",13
"5644","3.125,55.875","NS-IBTS",13
"5645","3.375,55.625","NS-IBTS",13
"5646","3.125,56.125","NS-IBTS",13
"5647","3.125,56.375","NS-IBTS",13
"5648","2.875,56.125","NS-IBTS",13
"5649","4.125,55.875","NS-IBTS",13
"5650","3.125,55.625","NS-IBTS",13
"5651","3.625,55.625","NS-IBTS",13
"5652","3.875,56.375","NS-IBTS",13
"5653","3.375,56.375","NS-IBTS",13
"5654","2.875,55.875","NS-IBTS",13
"5655","4.375,56.125","NS-IBTS",13
"5656","4.875,55.875","NS-IBTS",13
"5657","5.625,55.875","NS-IBTS",13
"5658","5.125,55.875","NS-IBTS",13
"5659","4.375,55.875","NS-IBTS",13
"5660","4.125,56.125","NS-IBTS",13
"5661","4.625,55.875","NS-IBTS",13
"5662","5.375,55.875","NS-IBTS",13
"5663","4.625,56.375","NS-IBTS",13
"5664","4.875,56.125","NS-IBTS",13
"5665","4.625,56.125","NS-IBTS",13
"5666","5.375,56.125","NS-IBTS",13
"5667","5.125,55.625","NS-IBTS",13
"5668","4.125,56.375","NS-IBTS",13
"5669","5.125,56.125","NS-IBTS",13
"5670","4.875,56.375","NS-IBTS",13
"5671","5.375,55.625","NS-IBTS",13
"5672","5.125,56.375","NS-IBTS",13
"5673","4.625,55.625","NS-IBTS",13
"5674","4.375,55.625","NS-IBTS",13
"5675","4.875,55.625","NS-IBTS",13
"5676","6.375,56.125","NS-IBTS",13
"5677","5.875,56.125","NS-IBTS",13
"5678","6.875,55.625","NS-IBTS",13
"5679","6.375,55.875","NS-IBTS",13
"5680","6.625,55.625","NS-IBTS",13
"5681","7.125,55.875","NS-IBTS",13
"5682","6.625,55.875","NS-IBTS",13
"5683","7.375,55.875","NS-IBTS",13
"5684","6.875,55.875","NS-IBTS",13
"5685","6.125,56.125","NS-IBTS",13
"5686","5.875,55.875","NS-IBTS",13
"5687","6.625,56.125","NS-IBTS",13
"5688","7.375,55.625","NS-IBTS",13
"5689","6.125,55.875","NS-IBTS",13
"5690","7.125,55.625","NS-IBTS",13
"5691","6.625,55.375","NS-IBTS",13
"5692","6.875,56.125","NS-IBTS",13
"5693","6.375,56.375","NS-IBTS",13
"5694","5.875,55.625","NS-IBTS",13
"5695","-1.125,55.125","NS-IBTS",13
"5696","-0.625,55.875","NS-IBTS",13
"5697","-0.625,55.375","NS-IBTS",13
"5698","-0.625,55.625","NS-IBTS",13
"5699","-1.125,55.625","NS-IBTS",13
"5700","-0.875,55.375","NS-IBTS",13
"5701","-0.375,55.375","NS-IBTS",13
"5702","-1.125,55.375","NS-IBTS",13
"5703","-0.875,55.125","NS-IBTS",13
"5704","-0.375,55.875","NS-IBTS",13
"5705","-1.375,55.375","NS-IBTS",13
"5706","-0.375,55.125","NS-IBTS",13
"5707","-0.375,55.625","NS-IBTS",13
"5708","-1.375,55.625","NS-IBTS",13
"5709","-0.875,55.875","NS-IBTS",13
"5710","-0.125,55.375","NS-IBTS",13
"5711","-0.875,55.625","NS-IBTS",13
"5712","0.125,55.375","NS-IBTS",13
"5713","-0.625,55.125","NS-IBTS",13
"5714","1.375,55.375","NS-IBTS",13
"5715","0.875,55.875","NS-IBTS",13
"5716","0.625,55.375","NS-IBTS",13
"5717","1.625,55.375","NS-IBTS",13
"5718","1.125,55.125","NS-IBTS",13
"5719","0.375,55.375","NS-IBTS",13
"5720","0.375,55.625","NS-IBTS",13
"5721","0.875,55.625","NS-IBTS",13
"5722","1.125,55.625","NS-IBTS",13
"5723","1.875,55.375","NS-IBTS",13
"5724","0.875,55.125","NS-IBTS",13
"5725","1.125,55.375","NS-IBTS",13
"5726","0.375,55.125","NS-IBTS",13
"5727","1.625,55.125","NS-IBTS",13
"5728","1.375,55.125","NS-IBTS",13
"5729","0.625,55.625","NS-IBTS",13
"5730","0.625,55.125","NS-IBTS",13
"5731","0.125,55.625","NS-IBTS",13
"5732","2.625,55.375","NS-IBTS",13
"5733","2.125,55.375","NS-IBTS",13
"5734","2.125,55.625","NS-IBTS",13
"5735","3.375,55.125","NS-IBTS",13
"5736","2.875,55.375","NS-IBTS",13
"5737","2.375,55.375","NS-IBTS",13
"5738","2.625,55.625","NS-IBTS",13
"5739","3.125,55.125","NS-IBTS",13
"5740","2.625,55.125","NS-IBTS",13
"5741","3.375,55.375","NS-IBTS",13
"5742","2.875,55.125","NS-IBTS",13
"5743","1.875,55.125","NS-IBTS",13
"5744","3.125,55.375","NS-IBTS",13
"5745","2.375,55.625","NS-IBTS",13
"5746","2.375,55.125","NS-IBTS",13
"5747","2.875,55.625","NS-IBTS",13
"5748","2.125,55.125","NS-IBTS",13
"5749","4.625,55.125","NS-IBTS",13
"5750","4.375,55.125","NS-IBTS",13
"5751","3.875,55.125","NS-IBTS",13
"5752","4.375,55.375","NS-IBTS",13
"5753","4.625,55.375","NS-IBTS",13
"5754","4.125,55.125","NS-IBTS",13
"5755","4.875,55.375","NS-IBTS",13
"5756","3.625,55.375","NS-IBTS",13
"5757","4.125,55.375","NS-IBTS",13
"5758","4.875,55.125","NS-IBTS",13
"5759","4.375,54.875","NS-IBTS",13
"5760","4.125,55.625","NS-IBTS",13
"5761","3.875,55.625","NS-IBTS",13
"5762","3.625,55.125","NS-IBTS",13
"5763","3.875,55.375","NS-IBTS",13
"5764","5.625,55.375","NS-IBTS",13
"5765","5.375,55.125","NS-IBTS",13
"5766","6.625,55.125","NS-IBTS",13
"5767","5.125,55.125","NS-IBTS",13
"5768","5.375,55.375","NS-IBTS",13
"5769","6.125,55.125","NS-IBTS",13
"5770","6.125,54.875","NS-IBTS",13
"5771","5.625,54.875","NS-IBTS",13
"5772","5.625,55.125","NS-IBTS",13
"5773","6.375,55.375","NS-IBTS",13
"5774","6.375,55.125","NS-IBTS",13
"5775","5.125,55.375","NS-IBTS",13
"5776","5.875,55.375","NS-IBTS",13
"5777","5.625,55.625","NS-IBTS",13
"5778","6.125,55.375","NS-IBTS",13
"5779","6.375,54.875","NS-IBTS",13
"5780","5.875,55.125","NS-IBTS",13
"5781","5.875,54.875","NS-IBTS",13
"5782","0.625,54.625","NS-IBTS",13
"5783","-0.375,54.875","NS-IBTS",13
"5784","-0.125,54.875","NS-IBTS",13
"5785","0.125,54.875","NS-IBTS",13
"5786","0.625,54.375","NS-IBTS",13
"5787","1.125,54.625","NS-IBTS",13
"5788","0.375,54.875","NS-IBTS",13
"5789","0.125,55.125","NS-IBTS",13
"5790","0.375,54.625","NS-IBTS",13
"5791","0.125,54.625","NS-IBTS",13
"5792","0.125,54.375","NS-IBTS",13
"5793","1.125,54.875","NS-IBTS",13
"5794","0.875,54.375","NS-IBTS",13
"5795","-0.125,54.375","NS-IBTS",13
"5796","-0.125,55.125","NS-IBTS",13
"5797","0.375,54.375","NS-IBTS",13
"5798","0.625,54.875","NS-IBTS",13
"5799","0.875,54.875","NS-IBTS",13
"5800","-0.375,54.625","NS-IBTS",13
"5801","2.625,54.625","NS-IBTS",13
"5802","2.125,54.875","NS-IBTS",13
"5803","2.375,54.625","NS-IBTS",13
"5804","2.125,54.375","NS-IBTS",13
"5805","1.625,54.875","NS-IBTS",13
"5806","1.875,54.875","NS-IBTS",13
"5807","2.375,54.875","NS-IBTS",13
"5808","1.375,54.625","NS-IBTS",13
"5809","2.625,54.875","NS-IBTS",13
"5810","1.875,54.375","NS-IBTS",13
"5811","1.875,54.625","NS-IBTS",13
"5812","1.375,54.875","NS-IBTS",13
"5813","2.375,54.375","NS-IBTS",13
"5814","1.625,54.625","NS-IBTS",13
"5815","1.625,54.375","NS-IBTS",13
"5816","3.875,54.875","NS-IBTS",13
"5817","3.125,54.875","NS-IBTS",13
"5818","2.875,54.625","NS-IBTS",13
"5819","3.375,54.375","NS-IBTS",13
"5820","3.625,54.875","NS-IBTS",13
"5821","4.125,54.875","NS-IBTS",13
"5822","3.625,54.375","NS-IBTS",13
"5823","3.125,54.375","NS-IBTS",13
"5824","3.375,54.625","NS-IBTS",13
"5825","3.375,54.875","NS-IBTS",13
"5826","2.875,54.875","NS-IBTS",13
"5827","3.125,54.625","NS-IBTS",13
"5828","4.375,54.625","NS-IBTS",13
"5829","3.625,54.625","NS-IBTS",13
"5830","4.125,54.625","NS-IBTS",13
"5831","3.875,54.375","NS-IBTS",13
"5832","3.875,54.625","NS-IBTS",13
"5833","5.375,54.875","NS-IBTS",13
"5834","5.125,54.875","NS-IBTS",13
"5835","4.625,54.875","NS-IBTS",13
"5836","5.625,54.375","NS-IBTS",13
"5837","5.875,54.625","NS-IBTS",13
"5838","4.625,54.625","NS-IBTS",13
"5839","4.875,54.375","NS-IBTS",13
"5840","5.125,54.375","NS-IBTS",13
"5841","5.625,54.625","NS-IBTS",13
"5842","5.375,54.125","NS-IBTS",13
"5843","5.375,54.375","NS-IBTS",13
"5844","5.375,54.625","NS-IBTS",13
"5845","4.875,54.875","NS-IBTS",13
"5846","4.625,54.375","NS-IBTS",13
"5847","5.125,54.625","NS-IBTS",13
"5848","4.875,54.625","NS-IBTS",13
"5849","1.375,54.375","NS-IBTS",13
"5850","1.625,53.625","NS-IBTS",13
"5851","1.375,53.875","NS-IBTS",13
"5852","0.875,53.875","NS-IBTS",13
"5853","1.125,54.125","NS-IBTS",13
"5854","1.625,53.875","NS-IBTS",13
"5855","0.625,54.125","NS-IBTS",13
"5856","1.125,54.375","NS-IBTS",13
"5857","1.875,53.875","NS-IBTS",13
"5858","0.875,54.125","NS-IBTS",13
"5859","1.375,54.125","NS-IBTS",13
"5860","1.125,53.875","NS-IBTS",13
"5861","1.625,54.125","NS-IBTS",13
"5862","0.625,53.875","NS-IBTS",13
"5863","3.625,53.875","NS-IBTS",13
"5864","3.625,54.125","NS-IBTS",13
"5865","2.875,54.375","NS-IBTS",13
"5866","2.625,53.875","NS-IBTS",13
"5867","3.375,53.875","NS-IBTS",13
"5868","2.875,53.875","NS-IBTS",13
"5869","3.375,54.125","NS-IBTS",13
"5870","2.375,53.875","NS-IBTS",13
"5871","2.875,54.125","NS-IBTS",13
"5872","3.625,53.625","NS-IBTS",13
"5873","2.625,54.375","NS-IBTS",13
"5874","2.375,54.125","NS-IBTS",13
"5875","2.625,54.125","NS-IBTS",13
"5876","3.125,54.125","NS-IBTS",13
"5877","3.125,53.625","NS-IBTS",13
"5878","2.875,53.625","NS-IBTS",13
"5879","2.125,54.125","NS-IBTS",13
"5880","3.125,53.875","NS-IBTS",13
"5881","2.125,53.875","NS-IBTS",13
"5882","3.375,53.625","NS-IBTS",13
"5883","4.625,53.625","NS-IBTS",13
"5884","4.375,54.125","NS-IBTS",13
"5885","4.125,54.125","NS-IBTS",13
"5886","3.875,53.875","NS-IBTS",13
"5887","4.625,53.875","NS-IBTS",13
"5888","3.875,54.125","NS-IBTS",13
"5889","5.125,53.875","NS-IBTS",13
"5890","4.125,53.875","NS-IBTS",13
"5891","4.375,53.625","NS-IBTS",13
"5892","4.875,53.625","NS-IBTS",13
"5893","4.875,53.875","NS-IBTS",13
"5894","4.375,54.375","NS-IBTS",13
"5895","4.375,53.875","NS-IBTS",13
"5896","5.125,53.625","NS-IBTS",13
"5897","4.125,54.375","NS-IBTS",13
"5898","4.875,54.125","NS-IBTS",13
"5899","4.625,54.125","NS-IBTS",13
"5900","5.125,54.125","NS-IBTS",13
"5901","0.625,53.125","NS-IBTS",13
"5902","0.625,53.375","NS-IBTS",13
"5903","1.375,53.375","NS-IBTS",13
"5904","0.875,53.375","NS-IBTS",13
"5905","1.375,53.125","NS-IBTS",13
"5906","1.125,53.375","NS-IBTS",13
"5907","1.625,53.375","NS-IBTS",13
"5908","0.625,53.625","NS-IBTS",13
"5909","2.875,53.375","NS-IBTS",13
"5910","2.625,53.625","NS-IBTS",13
"5911","1.875,53.625","NS-IBTS",13
"5912","2.375,53.375","NS-IBTS",13
"5913","1.875,53.375","NS-IBTS",13
"5914","2.625,53.125","NS-IBTS",13
"5915","2.625,53.375","NS-IBTS",13
"5916","2.125,53.625","NS-IBTS",13
"5917","1.875,53.125","NS-IBTS",13
"5918","2.375,53.125","NS-IBTS",13
"5919","2.375,53.625","NS-IBTS",13
"5920","3.125,53.125","NS-IBTS",13
"5921","2.125,53.125","NS-IBTS",13
"5922","1.625,53.125","NS-IBTS",13
"5923","2.125,53.375","NS-IBTS",13
"5924","3.625,53.125","NS-IBTS",13
"5925","4.125,53.125","NS-IBTS",13
"5926","4.375,53.375","NS-IBTS",13
"5927","3.375,53.375","NS-IBTS",13
"5928","4.125,53.375","NS-IBTS",13
"5929","3.375,53.125","NS-IBTS",13
"5930","3.875,53.125","NS-IBTS",13
"5931","4.375,53.125","NS-IBTS",13
"5932","3.875,53.375","NS-IBTS",13
"5933","4.125,53.625","NS-IBTS",13
"5934","3.625,53.375","NS-IBTS",13
"5935","3.875,53.625","NS-IBTS",13
"5936","3.125,53.375","NS-IBTS",13
"5937","3.875,52.875","NS-IBTS",13
"5938","4.125,52.875","NS-IBTS",13
"5939","2.375,52.375","NS-IBTS",13
"5940","1.375,52.875","NS-IBTS",13
"5941","1.875,52.625","NS-IBTS",13
"5942","2.375,52.625","NS-IBTS",13
"5943","1.875,52.375","NS-IBTS",13
"5944","1.625,52.875","NS-IBTS",13
"5945","2.125,52.375","NS-IBTS",13
"5946","2.125,52.625","NS-IBTS",13
"5947","1.875,52.875","NS-IBTS",13
"5948","2.125,52.875","NS-IBTS",13
"5949","2.625,52.625","NS-IBTS",13
"5950","3.625,52.625","NS-IBTS",13
"5951","3.875,52.375","NS-IBTS",13
"5952","3.375,52.875","NS-IBTS",13
"5953","2.625,52.875","NS-IBTS",13
"5954","3.625,52.375","NS-IBTS",13
"5955","3.375,52.625","NS-IBTS",13
"5956","3.625,52.875","NS-IBTS",13
"5957","2.875,52.375","NS-IBTS",13
"5958","3.125,52.625","NS-IBTS",13
"5959","3.125,52.375","NS-IBTS",13
"5960","2.875,52.625","NS-IBTS",13
"5961","2.375,52.875","NS-IBTS",13
"5962","3.375,52.375","NS-IBTS",13
"5963","3.125,52.875","NS-IBTS",13
"5964","3.875,52.625","NS-IBTS",13
"5965","2.625,52.375","NS-IBTS",13
"5966","1.875,52.125","NS-IBTS",13
"5967","3.375,51.875","NS-IBTS",13
"5968","2.625,51.625","NS-IBTS",13
"5969","2.875,51.875","NS-IBTS",13
"5970","2.125,52.125","NS-IBTS",13
"5971","2.875,51.625","NS-IBTS",13
"5972","2.125,51.875","NS-IBTS",13
"5973","1.875,51.875","NS-IBTS",13
"5974","3.125,51.875","NS-IBTS",13
"5975","3.125,52.125","NS-IBTS",13
"5976","2.625,52.125","NS-IBTS",13
"5977","2.375,52.125","NS-IBTS",13
"5978","2.125,51.625","NS-IBTS",13
"5979","1.875,51.625","NS-IBTS",13
"5980","2.625,51.375","NS-IBTS",13
"5981","2.375,51.375","NS-IBTS",13
"5982","2.125,51.125","NS-IBTS",13
"5983","1.875,51.375","NS-IBTS",13
"5984","1.875,51.125","NS-IBTS",13
"5985","2.375,51.125","NS-IBTS",13
"5986","1.625,51.625","NS-IBTS",13
"5987","2.125,51.375","NS-IBTS",13
"5988","2.375,51.625","NS-IBTS",13
"5989","1.625,51.375","NS-IBTS",13
"5990","1.625,51.125","NS-IBTS",13
"5991","4.375,52.125","NS-IBTS",13
"5992","4.125,52.125","NS-IBTS",13
"5993","3.625,52.125","NS-IBTS",13
"5994","3.625,51.875","NS-IBTS",13
"5995","3.375,52.125","NS-IBTS",13
"5996","3.875,51.875","NS-IBTS",13
"5997","4.125,52.375","NS-IBTS",13
"5998","3.875,52.125","NS-IBTS",13
"5999","3.375,51.625","NS-IBTS",13
"6000","4.125,52.625","NS-IBTS",13
"6001","4.625,52.875","NS-IBTS",13
"6002","4.625,52.625","NS-IBTS",13
"6003","4.375,52.375","NS-IBTS",13
"6004","4.375,52.625","NS-IBTS",13
"6005","4.375,52.875","NS-IBTS",13
"6006","4.625,53.125","NS-IBTS",13
"6007","4.625,52.375","NS-IBTS",13
"6008","5.625,53.875","NS-IBTS",13
"6009","5.375,53.625","NS-IBTS",13
"6010","6.125,53.625","NS-IBTS",13
"6011","6.375,53.875","NS-IBTS",13
"6012","6.625,54.125","NS-IBTS",13
"6013","6.625,53.875","NS-IBTS",13
"6014","5.875,54.375","NS-IBTS",13
"6015","5.875,53.875","NS-IBTS",13
"6016","5.375,53.875","NS-IBTS",13
"6017","6.375,53.625","NS-IBTS",13
"6018","6.125,54.125","NS-IBTS",13
"6019","6.125,53.875","NS-IBTS",13
"6020","6.875,53.625","NS-IBTS",13
"6021","5.625,53.625","NS-IBTS",13
"6022","5.875,54.125","NS-IBTS",13
"6023","6.625,53.625","NS-IBTS",13
"6024","6.375,54.125","NS-IBTS",13
"6025","5.875,53.625","NS-IBTS",13
"6026","5.625,54.125","NS-IBTS",13
"6027","6.125,54.375","NS-IBTS",13
"6028","6.625,54.875","NS-IBTS",13
"6029","7.375,54.375","NS-IBTS",13
"6030","7.125,54.375","NS-IBTS",13
"6031","6.875,54.125","NS-IBTS",13
"6032","7.375,54.875","NS-IBTS",13
"6033","6.625,54.625","NS-IBTS",13
"6034","7.375,54.625","NS-IBTS",13
"6035","6.125,54.625","NS-IBTS",13
"6036","6.875,54.875","NS-IBTS",13
"6037","6.875,54.375","NS-IBTS",13
"6038","6.375,54.375","NS-IBTS",13
"6039","7.125,54.625","NS-IBTS",13
"6040","7.375,54.125","NS-IBTS",13
"6041","7.125,54.875","NS-IBTS",13
"6042","6.375,54.625","NS-IBTS",13
"6043","6.625,54.375","NS-IBTS",13
"6044","7.125,54.125","NS-IBTS",13
"6045","6.875,54.625","NS-IBTS",13
"6046","7.875,55.375","NS-IBTS",13
"6047","7.625,55.375","NS-IBTS",13
"6048","8.125,54.875","NS-IBTS",13
"6049","7.625,55.125","NS-IBTS",13
"6050","7.875,54.875","NS-IBTS",13
"6051","8.125,55.375","NS-IBTS",13
"6052","8.125,55.125","NS-IBTS",13
"6053","7.125,55.375","NS-IBTS",13
"6054","7.375,55.375","NS-IBTS",13
"6055","7.125,55.125","NS-IBTS",13
"6056","7.875,55.125","NS-IBTS",13
"6057","7.375,55.125","NS-IBTS",13
"6058","7.625,54.875","NS-IBTS",13
"6059","6.875,55.375","NS-IBTS",13
"6060","6.875,55.125","NS-IBTS",13
"6061","10.875,57.375","NS-IBTS",13
"6062","10.875,57.625","NS-IBTS",13
"6063","10.125,57.625","NS-IBTS",13
"6064","9.625,57.625","NS-IBTS",13
"6065","9.875,57.875","NS-IBTS",13
"6066","10.375,57.875","NS-IBTS",13
"6067","10.625,57.875","NS-IBTS",13
"6068","9.875,58.125","NS-IBTS",13
"6069","10.875,57.875","NS-IBTS",13
"6070","10.125,57.875","NS-IBTS",13
"6071","9.875,57.625","NS-IBTS",13
"6072","9.625,57.875","NS-IBTS",13
"6073","11.125,57.625","NS-IBTS",13
"6074","6.875,53.875","NS-IBTS",13
"6075","7.125,53.875","NS-IBTS",13
"6076","7.625,53.875","NS-IBTS",13
"6077","8.125,53.875","NS-IBTS",13
"6078","7.375,53.875","NS-IBTS",13
"6079","7.875,54.125","NS-IBTS",13
"6080","7.875,53.875","NS-IBTS",13
"6081","8.125,54.125","NS-IBTS",13
"6082","8.125,54.375","NS-IBTS",13
"6083","8.125,54.625","NS-IBTS",13
"6084","7.875,54.375","NS-IBTS",13
"6085","7.625,54.625","NS-IBTS",13
"6086","8.375,54.125","NS-IBTS",13
"6087","8.375,54.375","NS-IBTS",13
"6088","7.625,54.375","NS-IBTS",13
"6089","7.875,54.625","NS-IBTS",13
"6090","7.625,54.125","NS-IBTS",13
"6091","11.625,56.875","NS-IBTS",13
"6092","11.875,57.125","NS-IBTS",13
"6093","11.375,57.125","NS-IBTS",13
"6094","11.875,56.875","NS-IBTS",13
"6095","11.375,56.625","NS-IBTS",13
"6096","11.625,56.625","NS-IBTS",13
"6097","11.625,57.375","NS-IBTS",13
"6098","11.625,57.125","NS-IBTS",13
"6099","12.125,57.125","NS-IBTS",13
"6100","11.125,56.375","NS-IBTS",13
"6101","11.875,56.625","NS-IBTS",13
"6102","11.875,56.375","NS-IBTS",13
"6103","12.375,56.375","NS-IBTS",13
"6104","12.625,56.375","NS-IBTS",13
"6105","12.625,56.625","NS-IBTS",13
"6106","12.125,56.625","NS-IBTS",13
"6107","12.375,56.625","NS-IBTS",13
"6108","11.625,56.125","NS-IBTS",13
"6109","11.625,56.375","NS-IBTS",13
"6110","11.375,56.125","NS-IBTS",13
"6111","12.375,56.125","NS-IBTS",13
"6112","12.375,56.875","NS-IBTS",13
"6113","12.125,56.875","NS-IBTS",13
"6114","11.625,57.625","NS-IBTS",13
"6115","11.375,57.625","NS-IBTS",13
"6116","11.375,57.375","NS-IBTS",13
"6117","11.875,57.375","NS-IBTS",13
"6118","11.375,57.875","NS-IBTS",13
"6119","-9.125,41.875","PT-IBTS",14
"6120","-9.375,41.625","PT-IBTS",14
"6121","-8.875,41.625","PT-IBTS",14
"6122","-9.375,41.875","PT-IBTS",14
"6123","-9.125,41.625","PT-IBTS",14
"6124","-8.875,41.875","PT-IBTS",14
"6125","-9.125,41.375","PT-IBTS",14
"6126","-9.125,41.125","PT-IBTS",14
"6127","-9.375,41.125","PT-IBTS",14
"6128","-9.375,40.875","PT-IBTS",14
"6129","-8.875,41.125","PT-IBTS",14
"6130","-8.875,40.875","PT-IBTS",14
"6131","-9.125,40.875","PT-IBTS",14
"6132","-8.875,41.375","PT-IBTS",14
"6133","-9.625,40.375","PT-IBTS",14
"6134","-9.625,40.125","PT-IBTS",14
"6135","-9.375,40.375","PT-IBTS",14
"6136","-8.875,40.625","PT-IBTS",14
"6137","-9.125,40.625","PT-IBTS",14
"6138","-9.375,40.625","PT-IBTS",14
"6139","-9.125,40.375","PT-IBTS",14
"6140","-8.875,40.375","PT-IBTS",14
"6141","-8.875,40.125","PT-IBTS",14
"6142","-9.125,40.125","PT-IBTS",14
"6143","-9.375,40.125","PT-IBTS",14
"6144","-8.875,39.875","PT-IBTS",14
"6145","-9.125,39.875","PT-IBTS",14
"6146","-9.375,39.875","PT-IBTS",14
"6147","-9.375,39.625","PT-IBTS",14
"6148","-9.625,39.875","PT-IBTS",14
"6149","-9.625,39.625","PT-IBTS",14
"6150","-9.125,39.625","PT-IBTS",14
"6151","-9.875,39.375","PT-IBTS",14
"6152","-9.625,39.125","PT-IBTS",14
"6153","-9.875,39.125","PT-IBTS",14
"6154","-10.125,39.125","PT-IBTS",14
"6155","-9.625,38.875","PT-IBTS",14
"6156","-9.625,38.625","PT-IBTS",14
"6157","-9.375,38.625","PT-IBTS",14
"6158","-9.375,39.125","PT-IBTS",14
"6159","-9.875,38.875","PT-IBTS",14
"6160","-9.875,38.625","PT-IBTS",14
"6161","-8.875,38.375","PT-IBTS",14
"6162","-8.875,38.125","PT-IBTS",14
"6163","-9.125,38.125","PT-IBTS",14
"6164","-9.125,38.375","PT-IBTS",14
"6165","-8.875,37.875","PT-IBTS",14
"6166","-9.125,38.625","PT-IBTS",14
"6167","-9.125,37.875","PT-IBTS",14
"6168","-8.875,37.625","PT-IBTS",14
"6169","-9.125,37.625","PT-IBTS",14
"6170","-9.125,37.375","PT-IBTS",14
"6171","-8.875,37.375","PT-IBTS",14
"6172","-9.125,37.125","PT-IBTS",14
"6173","-8.875,36.875","PT-IBTS",14
"6174","-8.375,36.875","PT-IBTS",14
"6175","-8.125,36.875","PT-IBTS",14
"6176","-7.875,36.875","PT-IBTS",14
"6177","-8.625,36.875","PT-IBTS",14
"6178","-8.125,37.125","PT-IBTS",14
"6179","-8.625,37.125","PT-IBTS",14
"6180","-8.875,37.125","PT-IBTS",14
"6181","-8.375,37.125","PT-IBTS",14
"6182","-7.625,36.875","PT-IBTS",14
"6183","-7.375,36.875","PT-IBTS",14
"6184","-7.375,37.125","PT-IBTS",14
"6185","-7.625,37.125","PT-IBTS",14
"6186","-66.125,44.625","SCS",15
"6187","-66.125,44.875","SCS",15
"6188","-65.625,44.875","SCS",15
"6189","-65.625,45.125","SCS",15
"6190","-65.875,45.125","SCS",15
"6191","-66.375,44.875","SCS",15
"6192","-65.875,44.875","SCS",15
"6193","-65.375,45.125","SCS",15
"6194","-66.125,45.125","SCS",15
"6195","-66.375,45.125","SCS",15
"6196","-66.625,44.875","SCS",15
"6197","-65.875,44.625","SCS",15
"6198","-65.375,44.875","SCS",15
"6199","-66.625,45.125","SCS",15
"6200","-66.375,44.625","SCS",15
"6201","-66.375,44.125","SCS",15
"6202","-66.875,44.625","SCS",15
"6203","-67.125,44.375","SCS",15
"6204","-66.625,44.125","SCS",15
"6205","-66.625,44.375","SCS",15
"6206","-66.375,44.375","SCS",15
"6207","-66.875,44.375","SCS",15
"6208","-67.125,44.125","SCS",15
"6209","-66.875,44.125","SCS",15
"6210","-67.125,44.625","SCS",15
"6211","-66.625,44.625","SCS",15
"6212","-66.875,44.875","SCS",15
"6213","-66.875,43.875","SCS",15
"6214","-66.125,44.375","SCS",15
"6215","-66.625,43.875","SCS",15
"6216","-67.375,44.125","SCS",15
"6217","-67.125,43.375","SCS",15
"6218","-67.125,43.875","SCS",15
"6219","-67.375,43.625","SCS",15
"6220","-67.125,43.625","SCS",15
"6221","-67.625,43.375","SCS",15
"6222","-67.375,43.875","SCS",15
"6223","-67.375,43.375","SCS",15
"6224","-66.875,43.625","SCS",15
"6225","-67.125,43.125","SCS",15
"6226","-66.875,43.125","SCS",15
"6227","-66.875,43.375","SCS",15
"6228","-67.625,42.875","SCS",15
"6229","-66.875,42.625","SCS",15
"6230","-66.625,42.875","SCS",15
"6231","-66.625,43.125","SCS",15
"6232","-67.125,42.625","SCS",15
"6233","-67.375,43.125","SCS",15
"6234","-67.125,42.875","SCS",15
"6235","-66.625,42.625","SCS",15
"6236","-66.875,42.875","SCS",15
"6237","-67.375,42.875","SCS",15
"6238","-66.625,43.375","SCS",15
"6239","-67.625,43.125","SCS",15
"6240","-67.375,42.625","SCS",15
"6241","-66.375,43.875","SCS",15
"6242","-66.625,43.625","SCS",15
"6243","-66.875,42.375","SCS",15
"6244","-66.625,42.375","SCS",15
"6245","-66.125,42.375","SCS",15
"6246","-67.125,42.125","SCS",15
"6247","-66.875,42.125","SCS",15
"6248","-66.875,41.875","SCS",15
"6249","-66.625,41.875","SCS",15
"6250","-66.625,41.625","SCS",15
"6251","-66.125,42.125","SCS",15
"6252","-66.375,42.125","SCS",15
"6253","-66.375,41.875","SCS",15
"6254","-66.375,42.625","SCS",15
"6255","-66.375,42.375","SCS",15
"6256","-67.125,42.375","SCS",15
"6257","-66.625,42.125","SCS",15
"6258","-66.125,41.875","SCS",15
"6259","-65.625,42.875","SCS",15
"6260","-65.875,42.625","SCS",15
"6261","-66.125,42.625","SCS",15
"6262","-65.875,42.875","SCS",15
"6263","-65.625,42.375","SCS",15
"6264","-65.375,42.625","SCS",15
"6265","-65.375,42.375","SCS",15
"6266","-65.875,42.375","SCS",15
"6267","-66.375,42.875","SCS",15
"6268","-65.375,42.875","SCS",15
"6269","-66.125,42.875","SCS",15
"6270","-65.625,42.625","SCS",15
"6271","-64.625,43.125","SCS",15
"6272","-64.875,43.125","SCS",15
"6273","-64.875,43.375","SCS",15
"6274","-64.875,42.875","SCS",15
"6275","-64.625,42.875","SCS",15
"6276","-64.625,43.375","SCS",15
"6277","-65.125,43.375","SCS",15
"6278","-64.875,43.625","SCS",15
