ref_year,region,year,wt,wtMt,wtMtDiff,wtMtDiffProp,wtMtAnom,wtMtAnomProp,wtMtZ,wtMtLog,CTI,ctiDiff,ctiDiffProp,ctiAnom,ctiAnomProp,ctiZ,ctiLog,anomDays,anomSev,anomIntC,mhwYesNo,metric
west_coast_annual-5-2011,west_coast_annual,2011,313.57497508096367,0.31357497508096366,0.1381979971664435,0.7880053517275343,6.418990633899613e-5,2.0474544856006316e-4,3.12281047860204e-4,0.5811006698830479,8.848322386692965,-0.08543010111662852,-0.009562622339627248,0.009191732084458337,0.0010398909625423391,0.020850192693609486,-0.009608637799912494,0,0,0,no,sst
aleutian_islands-5-2012,aleutian_islands,2012,520.4825707708391,0.520482570770839,-0.1888555330579753,-0.2662419120565841,0.004785322410162163,0.009279325079538383,0.03203249603004841,-0.3095758851497586,7.2805550067427145,0.14676924099761823,0.020573822345825485,0.13052299325916294,0.018254882357592567,1.3181650189036496,0.020365040039758982,0,0,0,no,soda_b
aleutian_islands-5-2012,aleutian_islands,2012,520.4825707708391,0.520482570770839,-0.1888555330579753,-0.2662419120565841,0.004785322410162163,0.009279325079538383,0.03203249603004841,-0.3095758851497586,7.2805550067427145,0.14676924099761823,0.020573822345825485,0.13052299325916294,0.018254882357592567,1.3181650189036496,0.020365040039758982,0,0,0,no,soda_s
aleutian_islands-5-2012,aleutian_islands,2012,520.4825707708391,0.520482570770839,-0.1888555330579753,-0.2662419120565841,0.004785322410162163,0.009279325079538383,0.03203249603004841,-0.3095758851497586,7.2805550067427145,0.14676924099761823,0.020573822345825485,0.13052299325916294,0.018254882357592567,1.3181650189036496,0.020365040039758982,9,3.732226118,0.41469179088888886,yes,sst
bits-2-2012,bits,2012,6593.8547171371865,6.593854717137186,-0.18151926681156105,-0.02679103282587658,1.5816591934258337,0.31556214954971895,0.8636439967967466,-0.02715645400288521,7.24593126673216,0.4486419241668216,0.06600306409753354,-0.10409847741767031,-0.014163000836904948,-0.255268510014,0.0639162001274519,0,0,0,no,soda_b
bits-2-2012,bits,2012,6593.8547171371865,6.593854717137186,-0.18151926681156105,-0.02679103282587658,1.5816591934258337,0.31556214954971895,0.8636439967967466,-0.02715645400288521,7.24593126673216,0.4486419241668216,0.06600306409753354,-0.10409847741767031,-0.014163000836904948,-0.255268510014,0.0639162001274519,0,0,0,no,soda_s
bits-2-2012,bits,2012,6593.8547171371865,6.593854717137186,-0.18151926681156105,-0.02679103282587658,1.5816591934258337,0.31556214954971895,0.8636439967967466,-0.02715645400288521,7.24593126673216,0.4486419241668216,0.06600306409753354,-0.10409847741767031,-0.014163000836904948,-0.255268510014,0.0639162001274519,5,1.801438713,0.3602877426,yes,sst
eastern_bering_sea-5-2012,eastern_bering_sea,2012,306.5070146067417,0.3065070146067417,-0.0020459379213483286,-0.00663075139805078,-0.017890799600111473,-0.05515080193698024,-0.25166269615889164,-0.006652832493733146,7.986995233075022,-0.014153252215460377,-0.0017689025821080663,0.3481577850847062,0.04557732605977919,0.7339982859841122,-0.0017704689377067246,0,0,0,no,soda_b
eastern_bering_sea-5-2012,eastern_bering_sea,2012,306.5070146067417,0.3065070146067417,-0.0020459379213483286,-0.00663075139805078,-0.017890799600111473,-0.05515080193698024,-0.25166269615889164,-0.006652832493733146,7.986995233075022,-0.014153252215460377,-0.0017689025821080663,0.3481577850847062,0.04557732605977919,0.7339982859841122,-0.0017704689377067246,0,0,0,no,soda_s
eastern_bering_sea-5-2012,eastern_bering_sea,2012,306.5070146067417,0.3065070146067417,-0.0020459379213483286,-0.00663075139805078,-0.017890799600111473,-0.05515080193698024,-0.25166269615889164,-0.006652832493733146,7.986995233075022,-0.014153252215460377,-0.0017689025821080663,0.3481577850847062,0.04557732605977919,0.7339982859841122,-0.0017704689377067246,0,0,0,no,sst
evhoe-10-2012,evhoe,2012,6351.373364900477,6.351373364900477,-1.2275041739052357,-0.1619638485541049,-0.1382127178891377,-0.021297616847348384,-0.08870731187894197,-0.17669403928033078,16.87175551118562,-0.08613354229157366,-0.0050792608690827645,0.6301177642626001,0.03879644245741019,0.5675309219438893,-0.005092204161411325,2,0.6523512309999999,0.32617561549999996,yes,soda_b
evhoe-10-2012,evhoe,2012,6351.373364900477,6.351373364900477,-1.2275041739052357,-0.1619638485541049,-0.1382127178891377,-0.021297616847348384,-0.08870731187894197,-0.17669403928033078,16.87175551118562,-0.08613354229157366,-0.0050792608690827645,0.6301177642626001,0.03879644245741019,0.5675309219438893,-0.005092204161411325,1,0.035840842,0.035840842,yes,soda_s
evhoe-10-2012,evhoe,2012,6351.373364900477,6.351373364900477,-1.2275041739052357,-0.1619638485541049,-0.1382127178891377,-0.021297616847348384,-0.08870731187894197,-0.17669403928033078,16.87175551118562,-0.08613354229157366,-0.0050792608690827645,0.6301177642626001,0.03879644245741019,0.5675309219438893,-0.005092204161411325,2,0.051285487000000005,0.025642743500000002,no,sst
fr_cgfs-10-2012,fr_cgfs,2012,1262.9054593799679,1.2629054593799678,-0.25724598154563516,-0.16922391718354127,-2.2756947384718504,-0.643105920768715,-0.729221842415586,-0.18539497553074963,15.036869559326677,0.17741390809808522,0.011939462135237538,-0.6228708127672284,-0.039775296267184714,-0.8280302775940122,0.011868749051515961,1,0.007466042,0.007466042,no,soda_b
fr_cgfs-10-2012,fr_cgfs,2012,1262.9054593799679,1.2629054593799678,-0.25724598154563516,-0.16922391718354127,-2.2756947384718504,-0.643105920768715,-0.729221842415586,-0.18539497553074963,15.036869559326677,0.17741390809808522,0.011939462135237538,-0.6228708127672284,-0.039775296267184714,-0.8280302775940122,0.011868749051515961,0,0,0,no,soda_s
fr_cgfs-10-2012,fr_cgfs,2012,1262.9054593799679,1.2629054593799678,-0.25724598154563516,-0.16922391718354127,-2.2756947384718504,-0.643105920768715,-0.729221842415586,-0.18539497553074963,15.036869559326677,0.17741390809808522,0.011939462135237538,-0.6228708127672284,-0.039775296267184714,-0.8280302775940122,0.011868749051515961,0,0,0,no,sst
gulf_of_mexico-5-2012,gulf_of_mexico,2012,14.500971802482429,0.014500971802482429,-0.004516591943970475,-0.23749582250317922,-4.086261272478499e-5,-0.002810003989734105,-0.012237373472003266,-0.2711472918312232,23.848921395612383,-0.24383715099037673,-0.010120765146868556,-0.412311690919843,-0.016994671682566843,-0.568688716105385,-0.0101723282911132,0,0,0,yes,soda_b
gulf_of_mexico-5-2012,gulf_of_mexico,2012,14.500971802482429,0.014500971802482429,-0.004516591943970475,-0.23749582250317922,-4.086261272478499e-5,-0.002810003989734105,-0.012237373472003266,-0.2711472918312232,23.848921395612383,-0.24383715099037673,-0.010120765146868556,-0.412311690919843,-0.016994671682566843,-0.568688716105385,-0.0101723282911132,2,1.030435136,0.515217568,yes,soda_s
gulf_of_mexico-5-2012,gulf_of_mexico,2012,14.500971802482429,0.014500971802482429,-0.004516591943970475,-0.23749582250317922,-4.086261272478499e-5,-0.002810003989734105,-0.012237373472003266,-0.2711472918312232,23.848921395612383,-0.24383715099037673,-0.010120765146868556,-0.412311690919843,-0.016994671682566843,-0.568688716105385,-0.0101723282911132,43,40.18468228199999,0.9345274949302323,yes,sst
ie_igfs-10-2012,ie_igfs,2012,6678.139835176331,6.678139835176331,0.6539113969200043,0.10854691245892972,0.49293339559819316,0.07969554458910084,0.5331896464653747,0.10305006984533828,12.773089815673995,0.2964239343125801,0.023758264998936976,-0.4371351993224053,-0.03309067020631097,-0.39287105524575483,0.02348042941158843,0,0,0,no,soda_b
ie_igfs-10-2012,ie_igfs,2012,6678.139835176331,6.678139835176331,0.6539113969200043,0.10854691245892972,0.49293339559819316,0.07969554458910084,0.5331896464653747,0.10305006984533828,12.773089815673995,0.2964239343125801,0.023758264998936976,-0.4371351993224053,-0.03309067020631097,-0.39287105524575483,0.02348042941158843,0,0,0,no,soda_s
ie_igfs-10-2012,ie_igfs,2012,6678.139835176331,6.678139835176331,0.6539113969200043,0.10854691245892972,0.49293339559819316,0.07969554458910084,0.5331896464653747,0.10305006984533828,12.773089815673995,0.2964239343125801,0.023758264998936976,-0.4371351993224053,-0.03309067020631097,-0.39287105524575483,0.02348042941158843,0,0,0,no,sst
norbts-1-2012,norbts,2012,2213.5600829513214,2.2135600829513216,-0.16658672652088802,-0.069990105592616,-0.40211237619133566,-0.15373193030565327,-0.35490351858393276,-0.07256005374370601,7.438139243467201,0.4268205571438628,0.060875931652692145,0.6823571442933689,0.10100342703131511,0.9644265649493601,0.05909491750002913,0,0,0,no,soda_b
norbts-1-2012,norbts,2012,2213.5600829513214,2.2135600829513216,-0.16658672652088802,-0.069990105592616,-0.40211237619133566,-0.15373193030565327,-0.35490351858393276,-0.07256005374370601,7.438139243467201,0.4268205571438628,0.060875931652692145,0.6823571442933689,0.10100342703131511,0.9644265649493601,0.05909491750002913,0,0,0,no,soda_s
norbts-1-2012,norbts,2012,2213.5600829513214,2.2135600829513216,-0.16658672652088802,-0.069990105592616,-0.40211237619133566,-0.15373193030565327,-0.35490351858393276,-0.07256005374370601,7.438139243467201,0.4268205571438628,0.060875931652692145,0.6823571442933689,0.10100342703131511,0.9644265649493601,0.05909491750002913,24,2.8044257040000002,0.11685107100000001,yes,sst
northeast-2-2012,northeast,2012,286.7614145214259,0.2867614145214259,0.08377156187812496,0.41268842155046304,0.1232133533942199,0.7533770351357809,2.8783849910621866,0.3454945709299705,16.566960414007333,1.607587632018829,0.10746357186541997,2.0550083688970737,0.14160799060726637,2.186523455284722,0.10207233017535296,0,0,0,no,soda_b
northeast-2-2012,northeast,2012,286.7614145214259,0.2867614145214259,0.08377156187812496,0.41268842155046304,0.1232133533942199,0.7533770351357809,2.8783849910621866,0.3454945709299705,16.566960414007333,1.607587632018829,0.10746357186541997,2.0550083688970737,0.14160799060726637,2.186523455284722,0.10207233017535296,0,0,0,no,soda_s
northeast-2-2012,northeast,2012,286.7614145214259,0.2867614145214259,0.08377156187812496,0.41268842155046304,0.1232133533942199,0.7533770351357809,2.8783849910621866,0.3454945709299705,16.566960414007333,1.607587632018829,0.10746357186541997,2.0550083688970737,0.14160799060726637,2.186523455284722,0.10207233017535296,19,10.902865873,0.5738350459473684,yes,sst
ns_ibts-1-2012,ns_ibts,2012,5258.491924804078,5.258491924804078,-0.6944204378871319,-0.11665221921278147,1.2401057626636627,0.308607911889462,1.4742402582231957,-0.12403629319555842,8.174324909372714,0.6567876244797741,0.08736739168552426,-0.09469539424033435,-0.011451827515643944,-0.14642249033618518,0.0837595378655991,0,0,0,no,soda_b
ns_ibts-1-2012,ns_ibts,2012,5258.491924804078,5.258491924804078,-0.6944204378871319,-0.11665221921278147,1.2401057626636627,0.308607911889462,1.4742402582231957,-0.12403629319555842,8.174324909372714,0.6567876244797741,0.08736739168552426,-0.09469539424033435,-0.011451827515643944,-0.14642249033618518,0.0837595378655991,0,0,0,no,soda_s
ns_ibts-1-2012,ns_ibts,2012,5258.491924804078,5.258491924804078,-0.6944204378871319,-0.11665221921278147,1.2401057626636627,0.308607911889462,1.4742402582231957,-0.12403629319555842,8.174324909372714,0.6567876244797741,0.08736739168552426,-0.09469539424033435,-0.011451827515643944,-0.14642249033618518,0.0837595378655991,0,0,0,no,sst
rockall-8-2012,rockall,2012,14975.547811847797,14.975547811847797,7.158334795456944,0.9157144343447726,7.295118239075259,0.9498320595161467,1.982891671603529,0.6500906258231633,12.722591042126426,-0.4101939978939697,-0.031234349503472314,2.2323967112086223,0.2128079462388097,1.5321801136905948,-0.03173254309382226,0,0,0,no,soda_b
rockall-8-2012,rockall,2012,14975.547811847797,14.975547811847797,7.158334795456944,0.9157144343447726,7.295118239075259,0.9498320595161467,1.982891671603529,0.6500906258231633,12.722591042126426,-0.4101939978939697,-0.031234349503472314,2.2323967112086223,0.2128079462388097,1.5321801136905948,-0.03173254309382226,0,0,0,no,soda_s
rockall-8-2012,rockall,2012,14975.547811847797,14.975547811847797,7.158334795456944,0.9157144343447726,7.295118239075259,0.9498320595161467,1.982891671603529,0.6500906258231633,12.722591042126426,-0.4101939978939697,-0.031234349503472314,2.2323967112086223,0.2128079462388097,1.5321801136905948,-0.03173254309382226,0,0,0,no,sst
scotian_shelf-6-2012,scotian_shelf,2012,146.1830600660972,0.1461830600660972,-0.024282047404756674,-0.1424458516175131,-0.04449043482226797,-0.23333308516905338,-1.0586592134815889,-0.15367095513398343,9.049706312529105,0.7627259411719383,0.09203906694508386,-0.29844058950688535,-0.03192510693663641,-0.2886604569171247,0.0880466522735183,0,0,0,no,soda_b
scotian_shelf-6-2012,scotian_shelf,2012,146.1830600660972,0.1461830600660972,-0.024282047404756674,-0.1424458516175131,-0.04449043482226797,-0.23333308516905338,-1.0586592134815889,-0.15367095513398343,9.049706312529105,0.7627259411719383,0.09203906694508386,-0.29844058950688535,-0.03192510693663641,-0.2886604569171247,0.0880466522735183,0,0,0,no,soda_s
scotian_shelf-6-2012,scotian_shelf,2012,146.1830600660972,0.1461830600660972,-0.024282047404756674,-0.1424458516175131,-0.04449043482226797,-0.23333308516905338,-1.0586592134815889,-0.15367095513398343,9.049706312529105,0.7627259411719383,0.09203906694508386,-0.29844058950688535,-0.03192510693663641,-0.2886604569171247,0.0880466522735183,24,16.420267322,0.6841778050833334,yes,sst
southeast-4-2012,southeast,2012,95.52949070138895,0.09552949070138896,0.007177945363862501,0.08124300866997669,0.03423593356958131,0.5585568071365029,1.4354973622422693,0.0781113132730838,23.90139688245286,0.8898013939984537,0.03866752283408133,0.5553050649480902,0.023785782617873775,1.1961727249400318,0.037938663634739224,0,0,0,no,soda_b
southeast-4-2012,southeast,2012,95.52949070138895,0.09552949070138896,0.007177945363862501,0.08124300866997669,0.03423593356958131,0.5585568071365029,1.4354973622422693,0.0781113132730838,23.90139688245286,0.8898013939984537,0.03866752283408133,0.5553050649480902,0.023785782617873775,1.1961727249400318,0.037938663634739224,0,0,0,no,soda_s
southeast-4-2012,southeast,2012,95.52949070138895,0.09552949070138896,0.007177945363862501,0.08124300866997669,0.03423593356958131,0.5585568071365029,1.4354973622422693,0.0781113132730838,23.90139688245286,0.8898013939984537,0.03866752283408133,0.5553050649480902,0.023785782617873775,1.1961727249400318,0.037938663634739224,14,7.863886563,0.5617061830714286,yes,sst
swc_ibts-1-2012,swc_ibts,2012,12746.199297298223,12.746199297298222,-0.5452201665531273,-0.0410204619631456,4.085035494565526,0.4716497214007949,0.89031167231694,-0.04188554109707713,13.69919098189012,2.7482801795861374,0.2509636165612747,2.875012060841012,0.26561017531317366,1.6914444462242642,0.22391414757764852,0,0,0,no,soda_b
swc_ibts-1-2012,swc_ibts,2012,12746.199297298223,12.746199297298222,-0.5452201665531273,-0.0410204619631456,4.085035494565526,0.4716497214007949,0.89031167231694,-0.04188554109707713,13.69919098189012,2.7482801795861374,0.2509636165612747,2.875012060841012,0.26561017531317366,1.6914444462242642,0.22391414757764852,0,0,0,no,soda_s
swc_ibts-1-2012,swc_ibts,2012,12746.199297298223,12.746199297298222,-0.5452201665531273,-0.0410204619631456,4.085035494565526,0.4716497214007949,0.89031167231694,-0.04188554109707713,13.69919098189012,2.7482801795861374,0.2509636165612747,2.875012060841012,0.26561017531317366,1.6914444462242642,0.22391414757764852,3,0.275702232,0.09190074399999999,no,sst
west_coast_annual-5-2012,west_coast_annual,2012,383.4034917107178,0.3834034917107178,0.06982851662975414,0.22268523376817534,0.06989270653609314,0.22293557300481096,0.3400249179303949,0.2010494513535889,8.588965153143251,-0.2593572335497143,-0.029311458400268383,-0.25016550146525596,-0.028302048158415416,-0.5674663777095292,-0.029749622598867244,1,0.087015921,0.087015921,no,soda_b
west_coast_annual-5-2012,west_coast_annual,2012,383.4034917107178,0.3834034917107178,0.06982851662975414,0.22268523376817534,0.06989270653609314,0.22293557300481096,0.3400249179303949,0.2010494513535889,8.588965153143251,-0.2593572335497143,-0.029311458400268383,-0.25016550146525596,-0.028302048158415416,-0.5674663777095292,-0.029749622598867244,0,0,0,no,soda_s
west_coast_annual-5-2012,west_coast_annual,2012,383.4034917107178,0.3834034917107178,0.06982851662975414,0.22268523376817534,0.06989270653609314,0.22293557300481096,0.3400249179303949,0.2010494513535889,8.588965153143251,-0.2593572335497143,-0.029311458400268383,-0.25016550146525596,-0.028302048158415416,-0.5674663777095292,-0.029749622598867244,0,0,0,no,sst
bits-2-2013,bits,2013,6223.58668506577,6.22358668506577,-0.370268032071416,-0.056153501700470135,1.2113911613544177,0.24168872814790465,0.661464055357157,-0.05779173379225615,6.761440712733463,-0.4844905539986968,-0.06686380758579802,-0.5885890314163671,-0.08007981625990665,-1.4433279793075575,-0.06920411621090214,0,0,0,no,soda_b
bits-2-2013,bits,2013,6223.58668506577,6.22358668506577,-0.370268032071416,-0.056153501700470135,1.2113911613544177,0.24168872814790465,0.661464055357157,-0.05779173379225615,6.761440712733463,-0.4844905539986968,-0.06686380758579802,-0.5885890314163671,-0.08007981625990665,-1.4433279793075575,-0.06920411621090214,0,0,0,no,soda_s
bits-2-2013,bits,2013,6223.58668506577,6.22358668506577,-0.370268032071416,-0.056153501700470135,1.2113911613544177,0.24168872814790465,0.661464055357157,-0.05779173379225615,6.761440712733463,-0.4844905539986968,-0.06686380758579802,-0.5885890314163671,-0.08007981625990665,-1.4433279793075575,-0.06920411621090214,0,0,0,no,sst
eastern_bering_sea-5-2013,eastern_bering_sea,2013,333.4405320224719,0.3334405320224719,0.026933517415730246,0.08787243401357979,0.009042717815618773,0.027875396872596245,0.12720028153847768,0.08422389341036593,7.658660387294494,-0.3283348457805282,-0.0411086818257832,0.019822939304178,0.0025950204385345537,0.041791406355867505,-0.041977538806322406,0,0,0,no,soda_b
eastern_bering_sea-5-2013,eastern_bering_sea,2013,333.4405320224719,0.3334405320224719,0.026933517415730246,0.08787243401357979,0.009042717815618773,0.027875396872596245,0.12720028153847768,0.08422389341036593,7.658660387294494,-0.3283348457805282,-0.0411086818257832,0.019822939304178,0.0025950204385345537,0.041791406355867505,-0.041977538806322406,0,0,0,no,soda_s
eastern_bering_sea-5-2013,eastern_bering_sea,2013,333.4405320224719,0.3334405320224719,0.026933517415730246,0.08787243401357979,0.009042717815618773,0.027875396872596245,0.12720028153847768,0.08422389341036593,7.658660387294494,-0.3283348457805282,-0.0411086818257832,0.019822939304178,0.0025950204385345537,0.041791406355867505,-0.041977538806322406,0,0,0,no,sst
evhoe-10-2013,evhoe,2013,4681.521081721583,4.681521081721583,-1.6698522831788933,-0.26291200142743604,-1.808065001068031,-0.2786102192038134,-1.1604473770336479,-0.3050479928722831,16.711222576294304,-0.16053293489131448,-0.009514892198673963,0.46958482937128565,0.02891240629106191,0.42294302154110486,-0.009560447988031606,1,0.32287626,0.32287626,no,soda_b
evhoe-10-2013,evhoe,2013,4681.521081721583,4.681521081721583,-1.6698522831788933,-0.26291200142743604,-1.808065001068031,-0.2786102192038134,-1.1604473770336479,-0.3050479928722831,16.711222576294304,-0.16053293489131448,-0.009514892198673963,0.46958482937128565,0.02891240629106191,0.42294302154110486,-0.009560447988031606,0,0,0,no,soda_s
evhoe-10-2013,evhoe,2013,4681.521081721583,4.681521081721583,-1.6698522831788933,-0.26291200142743604,-1.808065001068031,-0.2786102192038134,-1.1604473770336479,-0.3050479928722831,16.711222576294304,-0.16053293489131448,-0.009514892198673963,0.46958482937128565,0.02891240629106191,0.42294302154110486,-0.009560447988031606,9,2.501685108,0.277965012,yes,sst
fr_cgfs-10-2013,fr_cgfs,2013,1723.2778415636974,1.7232778415636973,0.46037238218372956,0.3645343194650157,-1.8153223562881209,-0.5130057804750451,-0.5817004762772144,0.3108132125282399,15.029269451226003,-0.007600108100673353,-5.054315375077092e-4,-0.6304709208679018,-0.040260624115545277,-0.838133688271399,-5.055593110829363e-4,0,0,0,no,soda_b
fr_cgfs-10-2013,fr_cgfs,2013,1723.2778415636974,1.7232778415636973,0.46037238218372956,0.3645343194650157,-1.8153223562881209,-0.5130057804750451,-0.5817004762772144,0.3108132125282399,15.029269451226003,-0.007600108100673353,-5.054315375077092e-4,-0.6304709208679018,-0.040260624115545277,-0.838133688271399,-5.055593110829363e-4,0,0,0,no,soda_s
fr_cgfs-10-2013,fr_cgfs,2013,1723.2778415636974,1.7232778415636973,0.46037238218372956,0.3645343194650157,-1.8153223562881209,-0.5130057804750451,-0.5817004762772144,0.3108132125282399,15.029269451226003,-0.007600108100673353,-5.054315375077092e-4,-0.6304709208679018,-0.040260624115545277,-0.838133688271399,-5.055593110829363e-4,0,0,0,no,sst
gulf_of_alaska-5-2013,gulf_of_alaska,2013,275.1683103969752,0.2751683103969752,0.04298164714476099,0.18511677864146706,0.05556002524196069,0.25299603429234296,1.515825200261779,0.1698413171083863,7.355158878028419,-0.10879156342136298,-0.014575600987006491,-0.17963104139451058,-0.02384021894644517,-2.323510924420776,-0.014682868662275961,0,0,0,no,soda_b
gulf_of_alaska-5-2013,gulf_of_alaska,2013,275.1683103969752,0.2751683103969752,0.04298164714476099,0.18511677864146706,0.05556002524196069,0.25299603429234296,1.515825200261779,0.1698413171083863,7.355158878028419,-0.10879156342136298,-0.014575600987006491,-0.17963104139451058,-0.02384021894644517,-2.323510924420776,-0.014682868662275961,0,0,0,no,soda_s
gulf_of_alaska-5-2013,gulf_of_alaska,2013,275.1683103969752,0.2751683103969752,0.04298164714476099,0.18511677864146706,0.05556002524196069,0.25299603429234296,1.515825200261779,0.1698413171083863,7.355158878028419,-0.10879156342136298,-0.014575600987006491,-0.17963104139451058,-0.02384021894644517,-2.323510924420776,-0.014682868662275961,0,0,0,no,sst
gulf_of_mexico-5-2013,gulf_of_mexico,2013,11.288884469732237,0.011288884469732237,-0.0032120873327501926,-0.22150841864269494,-0.0032529499454749776,-0.2236959830922834,-0.9741805703080973,-0.25039710169422996,25.209222709996393,1.3603013143840101,0.05703827405101315,0.9479896234641672,0.03907425562760907,1.3075326596884502,0.055470916309175985,1,0.070539246,0.070539246,no,soda_b
gulf_of_mexico-5-2013,gulf_of_mexico,2013,11.288884469732237,0.011288884469732237,-0.0032120873327501926,-0.22150841864269494,-0.0032529499454749776,-0.2236959830922834,-0.9741805703080973,-0.25039710169422996,25.209222709996393,1.3603013143840101,0.05703827405101315,0.9479896234641672,0.03907425562760907,1.3075326596884502,0.055470916309175985,0,0,0,no,soda_s
gulf_of_mexico-5-2013,gulf_of_mexico,2013,11.288884469732237,0.011288884469732237,-0.0032120873327501926,-0.22150841864269494,-0.0032529499454749776,-0.2236959830922834,-0.9741805703080973,-0.25039710169422996,25.209222709996393,1.3603013143840101,0.05703827405101315,0.9479896234641672,0.03907425562760907,1.3075326596884502,0.055470916309175985,0,0,0,no,sst
ie_igfs-10-2013,ie_igfs,2013,6609.580687828361,6.609580687828361,-0.06855914734796986,-0.010266204218552368,0.4243742482502233,0.06861116963448803,0.45903149880716887,-0.010319265161799391,13.066782699240191,0.29369288356619627,0.022993096251918827,-0.14344231575620903,-0.010858430919486356,-0.12891740140210708,0.022732738414869422,1,0.110145888,0.110145888,yes,soda_b
ie_igfs-10-2013,ie_igfs,2013,6609.580687828361,6.609580687828361,-0.06855914734796986,-0.010266204218552368,0.4243742482502233,0.06861116963448803,0.45903149880716887,-0.010319265161799391,13.066782699240191,0.29369288356619627,0.022993096251918827,-0.14344231575620903,-0.010858430919486356,-0.12891740140210708,0.022732738414869422,1,0.038821124,0.038821124,yes,soda_s
ie_igfs-10-2013,ie_igfs,2013,6609.580687828361,6.609580687828361,-0.06855914734796986,-0.010266204218552368,0.4243742482502233,0.06861116963448803,0.45903149880716887,-0.010319265161799391,13.066782699240191,0.29369288356619627,0.022993096251918827,-0.14344231575620903,-0.010858430919486356,-0.12891740140210708,0.022732738414869422,21,12.886352319999999,0.6136358247619047,yes,sst
norbts-1-2013,norbts,2013,4927.733250593415,4.927733250593414,2.714173167642093,1.2261574413753016,2.312060791450757,0.8839259607483824,2.0406198830234032,0.8002769787328579,5.780101433047915,-1.6580378104192857,-0.2229102946513826,-0.9756806661259168,-0.14442157130041736,-1.3790027131521683,-0.2521994843793102,1,0.006001482,0.006001482,no,soda_b
norbts-1-2013,norbts,2013,4927.733250593415,4.927733250593414,2.714173167642093,1.2261574413753016,2.312060791450757,0.8839259607483824,2.0406198830234032,0.8002769787328579,5.780101433047915,-1.6580378104192857,-0.2229102946513826,-0.9756806661259168,-0.14442157130041736,-1.3790027131521683,-0.2521994843793102,0,0,0,no,soda_s
norbts-1-2013,norbts,2013,4927.733250593415,4.927733250593414,2.714173167642093,1.2261574413753016,2.312060791450757,0.8839259607483824,2.0406198830234032,0.8002769787328579,5.780101433047915,-1.6580378104192857,-0.2229102946513826,-0.9756806661259168,-0.14442157130041736,-1.3790027131521683,-0.2521994843793102,0,0,0,no,sst
northeast-2-2013,northeast,2013,189.3920968035049,0.1893920968035049,-0.09736931771792098,-0.33954818461340047,0.02584403567629892,0.15802104591259994,0.6037420648809659,-0.41483110940440704,14.881006376176195,-1.685954037831138,-0.10176604492913903,0.36905433106593577,0.025431060543663182,0.3926728296406748,-0.10732471557959318,0,0,0,yes,soda_b
northeast-2-2013,northeast,2013,189.3920968035049,0.1893920968035049,-0.09736931771792098,-0.33954818461340047,0.02584403567629892,0.15802104591259994,0.6037420648809659,-0.41483110940440704,14.881006376176195,-1.685954037831138,-0.10176604492913903,0.36905433106593577,0.025431060543663182,0.3926728296406748,-0.10732471557959318,3,1.433552658,0.477850886,yes,soda_s
northeast-2-2013,northeast,2013,189.3920968035049,0.1893920968035049,-0.09736931771792098,-0.33954818461340047,0.02584403567629892,0.15802104591259994,0.6037420648809659,-0.41483110940440704,14.881006376176195,-1.685954037831138,-0.10176604492913903,0.36905433106593577,0.025431060543663182,0.3926728296406748,-0.10732471557959318,116,71.34864036000005,0.6150744858620694,yes,sst
ns_ibts-1-2013,ns_ibts,2013,3306.6950579887766,3.306695057988777,-1.9517968668153012,-0.3711704600341326,-0.7116911041516385,-0.1771086887708553,-0.8460598351757069,-0.46389506065336783,8.858755536534192,0.6844306271614773,0.08372931523393526,0.5897352329211429,0.07131863404222931,0.9118764659678033,0.080408162641136,0,0,0,no,soda_b
ns_ibts-1-2013,ns_ibts,2013,3306.6950579887766,3.306695057988777,-1.9517968668153012,-0.3711704600341326,-0.7116911041516385,-0.1771086887708553,-0.8460598351757069,-0.46389506065336783,8.858755536534192,0.6844306271614773,0.08372931523393526,0.5897352329211429,0.07131863404222931,0.9118764659678033,0.080408162641136,0,0,0,no,soda_s
ns_ibts-1-2013,ns_ibts,2013,3306.6950579887766,3.306695057988777,-1.9517968668153012,-0.3711704600341326,-0.7116911041516385,-0.1771086887708553,-0.8460598351757069,-0.46389506065336783,8.858755536534192,0.6844306271614773,0.08372931523393526,0.5897352329211429,0.07131863404222931,0.9118764659678033,0.080408162641136,3,1.1924065339999999,0.3974688446666666,no,sst
pt_ibts-9-2013,pt_ibts,2013,3148.3379882565923,3.1483379882565923,0.9749149252188527,0.4485619674322579,-0.6341482271008334,-0.16765381048213804,-0.4315071991327664,0.3705713177279925,18.26936597348966,2.3576779062216477,0.14817270777647,2.623804707011084,0.1677028175801351,1.9313058294500858,0.13817172889606294,0,0,0,no,soda_b
pt_ibts-9-2013,pt_ibts,2013,3148.3379882565923,3.1483379882565923,0.9749149252188527,0.4485619674322579,-0.6341482271008334,-0.16765381048213804,-0.4315071991327664,0.3705713177279925,18.26936597348966,2.3576779062216477,0.14817270777647,2.623804707011084,0.1677028175801351,1.9313058294500858,0.13817172889606294,0,0,0,no,soda_s
pt_ibts-9-2013,pt_ibts,2013,3148.3379882565923,3.1483379882565923,0.9749149252188527,0.4485619674322579,-0.6341482271008334,-0.16765381048213804,-0.4315071991327664,0.3705713177279925,18.26936597348966,2.3576779062216477,0.14817270777647,2.623804707011084,0.1677028175801351,1.9313058294500858,0.13817172889606294,8,1.0003105589999999,0.12503881987499998,no,sst
